115.00 106.00
180.00 180.00
180.00 180.00
180.00 123.50
123.50 119.00
122.40 123.50
123.50 123.50
123.50 123.50
123.50 125.20
119.50 118.00
120.50 119.50
127.50 126.00
119.50 118.00
119.00 123.50
120.00 119.00
126.00 125.20
125.20 123.50
118.00 119.50
119.50 119.50
122.00 119.50
122.00 123.00
121.00 119.50
119.60 119.50
113.00 123.50
116.00 117.00
123.00 122.00
125.60 120.00
117.00 120.40
120.40 117.00
119.50 119.50
114.00 114.00
119.00 119.00
126.00 128.00
122.00 119.50
126.30 123.00
112.00 121.70
121.70 112.00
128.00 126.00
120.00 122.00
118.30 119.00
112.00 116.80
120.50 120.50
120.50 120.50
119.00 119.00
123.60 120.00
117.40 119.50
123.00 123.50
123.50 120.00
123.50 119.00
120.00 123.50
123.50 123.50
123.50 123.50
123.50 123.50
119.00 118.00
123.50 123.50
123.50 123.50
113.00 123.50
118.00 119.00
119.00 123.50
126.00 123.50
123.50 113.00
118.00 118.00
119.50 122.00
119.50 119.50
122.00 119.50
123.50 123.50
123.50 125.20
116.00 117.50
125.20 123.50
117.50 117.00
120.00 123.60
122.00 118.00
123.00 123.50
123.50 123.00
123.00 125.60
125.60 123.00
118.00 120.40
120.40 118.00
123.50 113.00
119.00 118.00
118.00 119.00
113.00 114.00
123.00 123.00
125.60 125.60
117.50 120.40
120.40 117.50
119.50 119.50
114.00 114.00
120.50 120.50
120.50 120.50
119.00 119.00
125.00 125.00
125.00 125.00
120.00 120.00
113.00 113.00
113.00 125.00
120.00 120.00
120.00 120.00
120.00 120.00
116.50 116.50
122.50 124.00
116.50 110.23
110.23 113.00
121.00 124.00
113.00 110.23
118.50 121.00
112.50 112.50
116.50 116.50
116.50 112.50
121.00 118.00
112.50 112.50
116.50 116.50
116.50 116.50
121.00 121.00
112.50 112.50
116.50 116.50
116.50 116.50
121.00 121.00
112.50 112.50
116.50 116.50
116.50 116.50
121.00 121.00
112.50 116.50
116.50 116.50
116.50 112.50
121.00 123.00
112.50 112.50
116.50 116.50
112.50 116.50
118.00 121.00
112.50 116.50
116.50 112.50
112.50 112.50
118.00 118.00
122.50 122.50
111.00 111.00
122.50 122.50
111.00 111.00
122.50 122.50
111.00 111.00
121.70 122.00
122.00 121.00
125.00 125.00
109.00 109.00
125.00 125.00
109.00 109.00
125.00 125.00
109.00 109.00
110.50 110.50
125.00 125.00
109.00 109.00
125.00 123.00
109.00 110.50
110.50 109.00
125.00 125.00
109.00 109.00
125.00 125.00
109.00 109.00
125.90 123.00
123.00 125.90
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
116.00 116.00
128.00 120.00
116.00 122.00
124.00 124.00
115.00 115.00
124.00 122.50
115.00 115.00
124.00 121.00
115.00 115.00
125.00 123.00
115.00 116.00
123.00 125.00
116.00 120.40
121.00 122.00
120.00 119.00
120.00 120.50
120.00 116.50
116.50 122.30
120.50 120.00
121.00 123.00
114.00 114.00
123.00 123.00
114.00 113.00
123.00 120.00
115.00 113.00
122.50 122.50
120.00 128.00
180.00 128.00
107.20 106.90
106.00 107.20
105.70 106.90
106.90 107.20
130.00 109.00
130.00 126.70
109.00 130.00
109.00 109.00
110.00 110.50
106.00 108.20
108.00 106.00
108.20 106.00
111.80 108.00
111.00 110.00
111.70 113.20
113.20 111.70
109.00 128.00
126.40 126.70
130.00 126.40
127.60 126.40
126.70 126.70
126.70 130.00
107.50 106.00
126.40 128.50
128.50 126.40
126.70 126.40
120.00 110.00
124.00 124.00
122.00 124.00
124.00 106.00
124.60 124.60
124.60 124.60
120.00 124.80
125.00 124.00
124.00 121.80
122.00 124.00
121.80 124.00
118.20 117.80
119.00 120.00
118.30 119.50
116.80 118.30
121.00 118.00
110.50 110.00
110.00 108.00
126.50 130.00
110.40 110.50
126.60 128.50
112.00 110.50
125.00 126.50
116.00 109.00
109.00 113.00
115.00 117.20
123.00 120.00
128.00 123.50
123.50 128.00
121.00 121.00
105.50 104.50
126.70 121.00
113.00 117.40
117.40 113.00
115.70 121.60
117.20 115.00
124.80 124.80
124.80 124.80
122.20 122.20
122.20 122.20
108.00 113.00
126.00 122.20
127.80 122.50
117.80 118.20
119.50 118.30
118.00 121.00
119.00 120.00
120.00 120.00
120.00 120.00
120.00 119.00
119.00 119.80
120.00 119.00
119.00 120.00
119.80 119.00
119.00 119.00
120.00 115.50
115.50 119.00
119.00 120.00
120.00 120.00
120.00 120.00
121.00 119.00
120.00 121.00
119.00 119.00
119.00 119.00
122.30 120.00
120.00 112.00
124.00 124.00
124.00 124.00
121.40 120.00
120.00 121.00
121.00 121.40
112.00 121.00
120.00 120.00
120.00 128.00
120.00 128.00
120.00 128.00
120.00 120.00
128.00 120.00
128.00 122.3000
122.3000 128.00
112.00 118.75
120.00 120.00
120.00 120.00
120.00 120.00
123.40 124.00
117.00 119.00
120.00 120.00
120.00 122.30
121.00 121.50
121.50 121.00
120.00 120.00
122.30 119.00
112.00 124.00
120.00 120.00
120.00 120.00
119.00 124.00
120.00 121.50
121.50 120.00
120.00 113.00
112.00 112.00
112.00 112.00
116.00 112.00
118.60 122.20
126.30 131.80
117.00 126.30
131.80 131.80
124.20 124.20
131.80 126.30
124.20 124.20
118.00 126.30
116.70 117.00
117.80 118.00
124.20 124.20
124.20 118.70
122.90 113.50
119.00 119.00
119.00 119.00
119.00 119.00
120.50 119.00
118.70 118.00
120.30 120.10
118.00 124.20
120.10 119.00
116.00 116.00
116.00 116.00
116.00 116.00
119.00 119.00
119.00 115.00
115.00 119.00
117.50 115.00
113.50 107.80
124.60 124.70
107.80 113.50
123.60 119.00
124.70 124.60
114.80 124.70
114.00 116.80
116.80 122.20
119.40 123.80
123.80 119.40
121.60 123.80
128.00 110.70
109.50 118.40
119.30 110.70
118.40 118.60
110.70 128.00
118.60 118.40
121.00 124.80
122.20 115.40
115.40 122.20
128.00 122.20
122.40 115.40
116.00 116.00
122.50 120.00
118.75 112.00
120.00 120.00
120.00 120.00
120.00 120.00
120.00 120.00
122.30 119.00
110.00 120.00
128.60 129.30
129.30 128.60
115.70 115.00
115.00 115.70
132.00 134.10
108.00 120.00
109.20 118.80
134.10 132.00
105.90 121.00
120.00 120.00
120.00 120.00
130.00 110.00
130.00 129.00
132.60 118.80
118.80 132.60
130.70 109.30
129.40 110.60
123.70 116.30
119.60 120.00
129.00 130.00
121.00 108.00
129.00 130.00
110.00 130.00
105.70 132.60
110.00 110.00
110.00 127.40
105.70 105.70
127.40 110.00
109.30 130.70
110.60 129.40
116.30 123.70
122.60 126.90
126.90 122.60
122.70 109.50
109.50 122.70
127.80 129.30
112.20 112.20
112.20 108.00
108.00 108.00
109.00 110.10
110.10 109.00
113.50 113.50
113.50 113.50
113.50 113.50
113.50 113.50
113.50 114.00
111.50 110.10
110.10 110.10
110.10 111.50
116.50 111.10
112.00 112.00
112.00 112.00
112.20 112.20
112.20 112.20
112.20 112.20
108.00 108.00
108.00 108.00
108.00 108.00
108.00 108.00
107.00 107.00
109.50 112.00
108.00 108.00
107.00 107.00
109.50 109.50
107.50 108.00
108.00 108.00
108.00 108.00
108.00 108.00
108.00 108.00
107.00 107.00
109.00 109.00
109.50 112.00
122.50 108.89
111.00 122.50
109.50 109.50
107.50 107.50
107.50 107.50
107.50 115.10
111.00 109.50
108.00 113.50
113.50 111.00
110.10 110.10
111.00 111.00
111.00 108.50
108.50 108.50
103.70 108.00
111.00 113.70
111.00 113.70
113.50 113.50
110.00 110.00
107.50 107.50
109.70 106.25
110.10 110.00
106.25 111.50
112.00 112.00
110.10 110.10
111.00 108.50
108.50 108.50
110.10 111.80
113.50 110.50
110.50 113.50
114.00 114.00
111.00 103.70
103.70 111.00
113.70 113.70
113.70 119.90
113.50 113.50
110.00 107.50
107.50 110.00
109.70 110.10
109.70 109.70
110.00 110.00
108.20 111.50
112.00 112.00
110.10 110.10
113.50 113.50
110.10 110.10
113.50 113.50
112.10 110.00
111.80 110.10
114.00 114.00
108.50 115.00
113.50 113.50
111.50 108.20
110.10 110.10
109.70 108.20
110.10 108.20
108.20 111.50
110.10 110.10
103.70 103.70
113.70 113.70
110.00 110.00
110.10 110.10
110.10 110.10
108.00 108.00
108.00 108.00
110.10 110.10
110.10 110.10
110.10 110.10
108.00 108.00
111.00 111.00
108.00 108.00
111.00 111.00
108.00 108.00
110.00 110.00
109.50 109.50
109.50 107.24
109.50 107.24
109.50 109.50
111.00 111.10
108.89 108.89
117.80 118.30
107.24 109.50
108.89 108.89
109.00 115.00
117.00 111.00
115.00 112.00
112.00 112.00
112.00 110.10
107.00 107.00
108.89 108.89
108.00 108.00
108.00 108.00
108.00 108.00
108.00 108.00
110.00 110.00
109.50 109.50
108.00 108.00
108.00 108.00
108.00 108.00
110.00 110.00
109.50 109.50
110.00 110.00
110.10 110.10
113.50 113.50
110.00 110.00
110.00 110.00
110.10 110.10
113.50 110.00
110.10 110.10
110.00 110.00
110.10 110.10
102.30 107.50
107.50 107.50
114.00 112.20
112.20 112.20
112.20 112.20
112.20 114.00
110.10 110.10
111.50 109.50
112.20 112.20
99.00 119.90
110.10 99.00
99.00 110.10
111.50 111.50
120.00 107.50
108.00 108.00
108.00 108.00
108.00 108.00
108.00 113.80
107.00 107.00
109.50 109.50
108.00 108.00
108.00 108.00
108.00 108.00
108.00 113.80
107.00 107.00
110.00 107.00
109.50 109.50
108.00 108.00
108.00 108.00
108.00 108.00
108.00 112.20
107.00 107.00
109.50 109.50
109.50 109.50
113.80 108.00
111.82 113.80
109.50 109.50
108.89 110.10
109.50 109.50
114.00 114.00
114.00 114.00
114.00 112.20
109.50 112.60
107.50 120.00
107.50 107.50
107.50 107.50
107.50 107.50
107.50 114.00
115.10 115.10
115.10 110.10
111.00 117.00
107.50 107.50
108.00 118.00
110.10 111.50
113.50 113.50
110.10 110.10
110.10 110.10
110.10 110.10
113.50 113.50
113.50 110.50
113.50 110.50
110.50 113.50
113.50 115.00
105.50 111.00
113.50 113.50
110.00 113.50
110.10 110.10
110.10 110.10
110.10 110.10
102.00 110.10
112.50 112.50
112.50 112.50
110.10 110.10
113.50 113.50
113.50 113.50
110.10 112.10
112.50 112.50
112.50 110.00
110.10 110.10
113.60 110.50
110.50 113.60
115.00 114.00
111.00 105.50
110.00 114.50
119.90 119.90
114.50 114.50
113.50 107.50
107.50 110.00
110.00 119.90
111.50 106.00
110.10 110.10
110.10 110.10
110.10 112.10
106.00 111.50
111.50 106.50
112.50 112.50
114.50 110.00
114.50 114.500
110.10 110.10
110.10 110.10
110.10 110.10
110.10 110.10
112.10 110.10
106.50 111.50
110.00 114.50
110.10 110.10
114.00 113.50
113.70 119.90
119.90 113.70
114.50 114.50
111.50 102.00
110.10 110.10
108.40 102.00
110.10 102.00
122.00 111.50
102.00 111.50
112.50 114.50
114.50 112.50
110.10 110.10
110.10 110.10
105.50 111.00
110.10 110.10
110.10 110.10
110.10 110.10
112.50 112.50
110.10 110.10
58.50 58.50
110.10 110.10
110.10 110.10
110.10 110.10
113.50 110.10
110.10 110.10
110.10 109.50
110.10 113.50
108.00 109.50
109.50 108.00
109.50 110.10
108.89 107.24
109.50 109.50
109.50 107.24
108.89 107.24
118.30 118.30
107.24 111.50
110.50 111.10
109.50 108.89
111.50 107.24
111.00 111.30
111.30 111.00
111.30 111.300
108.99 111.50
115.00 109.00
109.00 117.00
109.50 109.50
112.00 112.00
112.00 110.10
108.89 108.89
108.40 109.00
118.00 118.00
110.10 110.10
118.00 118.00
110.10 110.10
118.00 118.00
110.10 110.10
112.30 112.30
112.30 112.30
108.40 108.40
108.40 108.40
110.00 110.00
109.50 109.50
110.00 110.00
110.00 110.00
109.50 109.50
102.30 110.00
107.50 107.50
110.00 110.00
110.00 110.00
111.80 111.80
110.00 115.00
115.00 115.00
110.00 110.00
110.00 110.00
110.00 110.00
111.80 111.80
110.10 110.10
108.00 110.00
111.80 111.80
115.00 110.00
110.00 115.00
110.10 110.10
110.10 110.10
110.10 102.30
109.50 109.50
102.30 102.30
102.30 107.50
107.50 107.50
107.50 107.50
109.00 109.00
109.50 109.50
110.50 111.50
111.50 110.50
111.50 109.50
111.50 111.50
111.50 109.50
109.50 109.50
109.50 109.50
109.50 109.50
109.50 111.50
109.50 109.50
109.50 109.50
109.50 111.50
107.50 109.50
110.10 111.50
110.10 110.10
110.50 110.10
110.10 110.10
110.50 110.50
110.10 110.10
110.10 110.50
110.50 110.10
110.10 110.10
110.10 110.10
110.10 110.10
110.10 110.10
110.10 110.10
113.50 110.10
110.10 110.10
110.10 109.70
109.50 107.50
107.50 110.10
109.70 107.50
108.89 109.50
109.50 109.50
109.50 108.89
108.89 108.89
118.30 108.89
111.00 111.30
111.30 111.00
111.30 111.300
108.40 108.40
109.50 109.50
110.10 102.30
109.50 109.50
102.30 107.50
107.50 110.10
108.40 108.40
109.50 109.50
109.50 110.10
108.40 109.47
109.70 109.70
109.00 108.40
109.50 109.50
109.47 108.40
111.00 113.50
111.00 113.50
117.10 110.10
111.00 113.60
117.10 117.10
111.00 111.00
117.10 117.10
117.10 117.10
58.50 105.30
110.10 110.10
117.00 106.80
112.30 112.30
108.20 108.20
112.00 109.50
112.30 112.30
108.20 107.00
112.00 109.50
115.00 109.50
115.00 109.50
108.00 103.70
111.50 111.10
110.10 111.40
115.00 103.70
115.00 109.50
103.70 115.00
111.50 111.10
110.10 111.40
115.00 115.00
115.00 114.00
111.50 108.20
110.10 110.10
109.50 115.00
109.50 115.00
111.00 109.50
103.70 108.00
111.00 108.00
111.00 108.00
110.00 110.00
107.50 107.50
109.70 110.10
110.10 110.10
111.10 111.50
112.00 112.00
111.40 110.10
109.50 115.00
103.70 103.70
113.70 113.70
113.70 113.70
110.80 110.50
110.00 107.50
107.50 110.00
109.70 111.10
110.00 111.10
111.10 111.50
112.00 112.00
111.40 110.10
110.10 110.10
110.10 111.40
108.00 111.00
108.00 111.00
110.10 109.70
110.10 110.10
110.10 111.40
108.00 108.00
111.00 111.00
108.00 108.00
111.00 111.00
112.00 111.00
110.00 110.00
109.50 109.50
109.50 109.50
108.89 108.89
107.30 107.24
108.89 108.89
107.60 106.00
106.00 107.60
107.30 105.00
106.00 106.50
103.30 106.00
111.60 105.10
105.10 111.60
112.60 109.50
105.00 107.30
99.00 106.00
112.20 112.60
106.50 106.00
111.00 112.60
95.00 107.30
108.20 106.50
114.00 111.00
109.50 105.50
109.50 109.50
105.50 109.50
111.10 111.10
111.40 110.10
109.50 108.50
108.50 109.50
108.50 109.50
111.00 109.50
107.10 111.60
104.50 110.50
110.50 104.50
107.60 110.40
111.10 106.00
111.40 110.10
110.10 111.40
110.40 107.60
110.10 111.40
105.30 58.50
110.10 110.10
109.80 113.50
111.00 108.00
108.00 111.00
109.00 111.00
111.10 116.50
107.30 107.24
106.80 117.00
112.30 112.30
106.00 106.00
112.00 112.00
112.30 112.30
106.00 106.00
112.00 112.00
111.00 111.00
106.25 111.10
110.10 118.00
108.50 108.50
118.00 111.40
108.00 108.00
111.00 111.00
107.50 102.30
107.24 107.30
103.10 103.00
103.00 103.10
114.80 112.60
108.50 103.00
110.10 110.10
106.00 103.10
110.10 110.10
107.00 114.60
119.00 114.00
114.60 109.00
109.15 102.30
109.00 117.00
111.00 111.00
113.50 113.50
111.00 111.00
113.50 108.00
111.00 111.00
108.00 108.00
113.70 113.70
110.10 110.10
111.00 111.00
113.50 113.50
111.00 113.50
111.00 111.00
113.50 111.00
111.00 111.00
113.70 113.70
113.70 113.70
110.10 110.10
113.50 113.50
113.50 113.50
111.00 62.50
111.00 109.40
62.50 111.00
113.70 113.70
113.70 113.70
110.10 110.10
108.00 108.00
110.10 110.10
109.40 111.00
111.00 62.50
113.70 113.70
113.70 113.70
110.10 110.10
113.70 108.00
113.70 108.00
110.10 110.10
109.00 109.00
111.00 111.00
111.00 108.00
115.00 103.50
111.00 111.00
111.00 111.00
108.00 108.00
108.00 111.00
113.00 120.00
116.00 103.30
123.60 123.60
123.60 120.00
118.80 120.00
123.60 123.60
123.60 123.60
118.80 118.80
120.00 120.00
120.00 123.60
120.00 118.80
120.00 118.80
117.40 120.00
120.00 117.40
117.40 120.00
120.00 117.40
120.00 107.50
103.00 103.50
103.50 103.00
106.80 120.00
101.00 103.00
103.00 103.80
102.90 101.90
108.00 106.80
103.50 105.50
105.50 103.50
103.30 116.00
103.80 103.00
101.90 102.90
110.30 102.20
102.20 110.30
109.00 107.50
107.50 109.00
110.00 109.70
126.00 126.00
126.00 126.00
115.00 110.50
125.50 127.00
110.50 115.00
130.00 125.50
107.20 110.00
126.30 126.30
126.90 127.80
127.80 125.90
126.30 126.30
127.60 126.30
127.00 119.50
110.00 107.20
126.50 126.50
125.90 125.90
125.90 127.80
126.50 126.50
126.50 126.50
114.50 115.00
126.00 127.00
119.50 103.60
108.00 107.50
124.90 127.10
111.90 108.00
123.20 124.90
108.00 111.90
127.10 124.90
124.90 124.90
111.00 107.00
119.50 127.00
116.00 112.00
112.00 103.50
120.00 106.80
118.00 117.80
119.20 120.00
120.00 117.30
120.00 122.00
122.00 120.00
118.40 118.40
120.50 115.40
118.40 118.40
118.40 118.40
115.90 118.40
117.40 115.40
117.40 117.40
130.20 131.10
131.10 130.20
118.40 118.40
111.60 115.40
115.40 120.50
118.40 118.40
120.00 118.40
115.40 115.60
117.30 120.00
115.60 117.40
110.50 117.80
120.00 121.00
119.10 110.50
116.00 124.90
117.80 110.50
115.10 117.80
124.90 116.00
121.00 120.00
130.50 109.70
109.70 110.00
119.80 109.70
117.00 117.00
117.00 120.00
114.20 117.00
120.00 120.00
120.00 120.00
120.00 120.00
120.00 120.00
115.00 115.00
123.00 120.00
117.00 123.00
117.00 117.00
113.50 120.00
117.00 117.00
117.00 109.00
122.00 119.50
120.00 120.00
120.00 120.00
120.00 102.00
111.60 121.50
121.50 111.60
118.30 118.30
109.00 109.00
118.30 118.30
109.00 109.00
118.30 118.30
109.00 117.00
118.30 118.30
109.00 109.00
117.00 105.85
110.90 127.80
106.00 106.00
106.00 106.00
106.00 115.00
110.00 112.00
104.00 104.00
104.00 108.90
112.20 110.90
108.90 104.00
108.00 112.10
112.10 112.10
112.10 112.10
112.10 108.00
112.10 112.10
105.85 107.10
107.10 120.00
104.80 107.00
113.90 115.60
107.00 104.80
115.60 113.90
106.90 107.00
114.50 115.60
103.70 104.10
104.10 103.70
109.00 103.90
103.90 109.00
112.00 109.25
109.25 112.00
103.60 119.50
100.60 103.60
102.00 122.00
102.00 120.00
109.50 115.50
109.50 109.50
109.50 109.50
115.50 115.50
109.50 109.50
110.80 110.80
110.80 109.50
107.00 111.00
112.00 110.80
115.50 115.50
110.80 110.80
115.50 109.50
110.80 109.50
111.00 113.00
109.50 110.80
113.00 107.00
114.20 105.50
109.50 110.80
106.30 102.00
107.50 109.50
109.50 109.50
109.50 109.50
109.50 109.50
109.50 120.00
106.00 104.00
104.00 106.00
104.00 104.00
120.00 112.00
108.00 108.00
108.00 120.00
109.70 109.70
109.70 109.70
109.70 108.00
109.70 109.70
109.70 109.70
109.60 109.60
109.60 109.60
109.60 109.60
109.60 109.60
120.00 120.00
120.00 120.00
120.00 120.00
120.00 120.00
109.00 109.00
114.70 106.00
120.00 120.00
120.00 120.00
109.00 109.00
120.00 120.00
140.00 140.00
140.00 140.00
140.00 140.00
140.00 140.00
140.00 140.00
115.00 114.70
108.00 114.70
114.70 108.00
106.00 106.00
106.00 109.00
106.00 106.00
106.00 106.00
109.00 106.00
115.00 115.00
115.00 120.00
120.00 115.00
104.40 99.00
108.00 109.00
109.00 108.00
108.00 109.70
111.00 111.00
111.00 111.00
108.00 111.00
111.00 108.00
109.70 109.70
99.00 99.00
99.00 108.00
112.00 120.00
94.00 103.00
90.00 94.00
103.00 94.00
94.00 90.00
110.60 103.20
103.20 103.20
103.20 103.20
120.00 120.00
111.60 108.23
108.23 111.60
104.30 108.00
108.00 104.30
104.00 108.00
120.00 120.00
111.60 105.00
104.30 104.30
120.00 120.00
105.00 108.23
108.23 105.00
100.00 108.00
95.00 97.00
97.00 95.00
99.50 97.00
94.00 95.00
97.00 99.50
103.30 103.30
103.30 103.30
122.00 97.00
95.00 95.00
95.00 95.00
95.00 95.00
95.00 95.00
98.0 98.00
98.00 106.75
95.00 95.000
106.75 98.0
109.47 98.00
98.00 109.47
111.300 111.30
114.500 114.50
95.000 95.000
95.000 95.000
111.300 111.30
95.000 95.000
114.500 114.500
111.300 111.300
