35.50 35.500
33.00 33.000
40.00 40.000
100.00 100.000
40.00 40.000
52.00 52.000
33.00 33.000
34.60 34.600
34.60 34.600
100.00 100.000
35.50 35.500
35.50 35.500
52.00 52.000
49.00 49.000
25.00 25.000
52.00 52.000
49.00 49.000
62.30 62.300
25.00 25.000
40.40 40.400
42.00 51.500
35.50 35.500
41.00 50.000
43.70 52.000
32.40 38.000
33.00 50.000
55.00 55.000
70.00 70.000
50.00 50.000
55.00 55.000
29.50 39.000
35.50 36.000
35.50 35.500
45.00 45.000
30.00 30.000
44.00 44.000
35.50 35.500
34.60 34.600
45.00 45.000
67.70 67.700
34.60 34.600
30.00 30.000
44.00 44.000
35.50 35.500
55.00 55.000
50.00 50.000
55.00 55.000
70.00 70.000
33.00 33.000
35.50 35.500
45.90 45.900
57.50 57.500
35.50 35.500
65.00 33.000
35.50 35.500
75.70 75.700
34.60 34.600
34.60 34.600
45.90 45.900
50.00 57.500
35.50 35.500
35.50 35.500
34.60 34.600
65.00 32.00
34.60 34.600
65.00 33.000
35.50 35.500
35.50 35.500
33.43 33.430
53.35 53.350
75.70 75.700
34.50 34.500
45.90 45.900
50.00 57.500
35.50 35.500
44.00 44.000
44.000 44.000
75.00 75.000
50.00 50.000
23.00 23.000
75.00 75.000
50.00 50.000
50.00 50.000
23.00 23.000
80.00 15.000
33.00 33.000
35.50 35.500
75.00 75.000
50.00 50.000
50.00 50.000
23.00 23.000
80.00 15.000
33.00 33.000
52.00 52.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
35.50 35.500
33.00 33.000
80.00 80.000
80.00 80.000
80.00 80.000
50.00 50.000
34.00 34.000
35.00 35.000
51.50 51.500
33.00 33.000
80.00 80.000
80.00 80.000
80.00 80.000
50.00 50.000
34.00 34.000
35.00 35.000
50.00 50.000
48.00 48.000
70.00 70.000
50.00 50.000
52.00 52.000
80.00 80.000
80.00 80.000
50.00 50.000
35.00 35.000
51.50 51.500
34.50 35.000
33.43 33.430
35.50 35.500
35.50 35.500
46.10 46.100
43.00 43.000
40.00 33.000
35.50 35.500
35.50 35.500
34.60 34.600
34.60 34.600
58.00 58.000
35.50 35.500
46.10 46.100
38.80 38.800
40.00 33.000
55.00 32.00
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
35.50 35.500
38.00 38.000
72.50 72.500
35.50 35.500
34.60 34.600
38.00 38.000
58.00 58.000
34.60 34.600
72.50 72.500
35.50 35.500
35.50 35.500
34.60 34.600
34.60 34.600
58.00 58.000
35.50 35.500
46.10 46.100
34.00 34.000
46.10 46.100
130.00 130.000
130.00 130.000
25.00 25.000
130.00 130.000
30.00 30.000
25.00 25.000
130.00 130.000
100.00 130.000
40.00 25.000
30.00 30.000
22.00 25.000
39.00 25.000
130.00 130.000
130.00 130.000
25.00 25.000
130.00 130.000
30.00 30.000
45.80 45.800
130.00 130.000
100.00 130.000
40.00 25.000
30.00 30.000
45.80 45.800
55.00 33.430
39.00 25.000
22.00 25.000
35.50 35.500
130.00 130.000
130.00 130.000
25.00 25.000
130.00 130.000
30.00 30.000
45.80 45.800
130.00 130.000
100.00 130.000
40.00 25.000
30.00 30.000
45.80 45.800
55.00 33.430
58.35 58.350
39.00 25.000
22.00 25.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
145.00 145.000
25.00 25.000
145.00 145.000
22.00 22.000
145.00 145.000
32.00 32.000
25.00 25.000
22.00 22.000
25.00 25.000
145.00 145.000
145.00 145.000
22.00 22.000
45.80 45.800
145.00 145.000
32.00 32.000
25.00 25.000
45.80 45.800
55.00 33.430
58.35 58.350
22.00 22.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
40.00 40.000
30.00 30.000
40.00 40.000
30.00 30.000
45.80 45.800
49.30 49.300
51.80 51.800
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
30.00 30.000
40.00 40.000
45.20 45.200
65.00 65.000
30.00 30.000
40.00 40.000
45.80 45.800
45.20 45.200
49.30 49.300
51.80 51.800
65.00 65.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
30.00 30.000
40.00 40.000
40.00 40.000
40.00 40.000
40.00 40.000
30.00 30.000
20.00 20.000
80.00 80.000
60.00 60.000
60.00 60.000
35.50 35.500
33.00 33.000
80.00 80.000
100.00 100.000
70.00 70.000
48.00 48.000
50.00 50.000
35.00 35.000
52.00 52.000
58.00 70.000
35.00 33.430
35.00 26.500
58.00 70.000
35.00 26.500
70.00 70.000
35.00 26.500
48.00 48.000
50.00 50.000
38.50 35.500
38.50 35.500
80.00 80.000
80.00 80.000
75.00 75.000
50.00 50.000
23.00 23.000
20.00 20.000
80.00 80.000
60.00 60.000
60.00 60.000
35.50 35.500
33.00 33.000
80.00 80.000
100.00 100.000
70.00 70.000
48.00 48.000
50.00 50.000
35.00 35.000
52.00 52.000
58.00 70.000
35.00 33.430
35.00 26.500
58.00 70.000
35.00 26.500
70.00 70.000
35.00 26.500
48.00 48.000
50.00 50.000
38.50 35.500
38.50 35.500
80.00 80.000
80.00 80.000
80.00 80.000
34.00 34.000
50.00 50.000
35.00 35.000
51.50 51.500
51.00 51.000
33.00 33.000
33.00 33.000
100.00 100.000
70.00 70.000
51.50 51.500
50.00 50.000
35.00 35.000
52.00 52.000
70.00 70.000
33.43 33.430
35.00 26.500
70.00 70.000
26.50 26.500
70.00 70.000
26.50 26.500
51.50 51.500
50.00 50.000
38.50 35.500
35.50 35.500
80.00 80.000
80.00 80.000
75.00 75.000
50.00 50.000
23.00 23.000
35.50 35.500
37.50 37.500
35.50 35.500
34.60 34.600
34.60 34.600
53.35 53.350
35.50 35.500
35.50 35.500
34.60 34.600
34.60 34.600
58.00 58.000
35.50 35.500
26.50 26.500
53.35 53.350
34.50 34.500
33.43 33.430
35.50 35.500
34.60 34.600
58.00 58.000
34.60 34.600
26.50 26.500
58.35 58.350
35.50 35.500
35.50 35.500
75.70 75.700
26.50 26.500
58.35 58.350
58.00 58.000
34.60 34.600
34.60 34.600
45.90 45.900
50.00 57.500
35.50 35.500
35.50 35.500
3000.00 
40.00 100.000
77.35 70.000
23.00 26.500
23.00 35.500
20.00 50.000
75.00 44.000
140.00 15.000
33.00 33.000
35.50 35.500
35.00 50.000
75.00 44.000
140.00 15.000
33.00 33.000
60.00 52.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
35.00 50.000
75.00 44.000
140.00 15.000
33.00 33.000
65.00 52.000
35.50 35.500
35.00 33.000
15.00 30.000
75.00 44.000
75.00 40.000
45.00 40.000
40.00 40.000
30.00 30.000
35.50 35.500
33.00 34.600
44.00 32.00
31.00 34.600
57.50 33.000
35.50 35.500
35.50 35.500
33.00 33.430
50.00 67.700
32.00 34.500
150.00 67.700
41.90 33.000
35.50 35.500
33.00 33.430
42.00 67.700
118.00 67.700
35.50 35.500
45.90 45.900
34.60 33.430
75.70 75.700
50.00 57.500
42.00 67.700
118.00 67.700
20.00 40.000
20.00 40.000
30.00 30.000
30.00 30.000
40.00 40.000
40.00 40.000
30.00 30.000
60.00 40.000
20.00 40.000
20.00 40.000
30.00 30.000
60.00 50.000
31.00 39.000
40.00 40.000
60.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
60.00 50.000
31.00 39.000
40.00 40.000
60.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
60.00 50.000
31.00 39.000
40.00 40.000
45.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
40.00 40.000
100.00 100.000
40.00 40.000
45.00 40.000
30.00 30.000
40.00 40.000
100.00 100.000
40.00 40.000
60.00 40.000
30.00 30.000
 40.000
20.00 40.000
30.00 30.000
40.00 40.000
45.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
15.00 30.000
75.00 40.000
75.00 44.000
40.00 40.000
45.20 45.200
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
65.00 65.000
40.00 40.000
45.80 45.800
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
49.30 49.300
35.50 35.500
40.00 40.000
45.80 45.800
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
49.30 49.300
51.80 51.800
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
40.00 40.000
45.80 45.800
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
49.30 49.300
51.80 51.800
35.50 35.500
26.50 26.500
58.35 58.350
58.00 58.000
34.60 34.600
34.60 34.600
35.50 35.500
40.00 40.000
35.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
40.00 40.000
40.00 40.000
45.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
30.00 45.800
30.00 40.000
30.00 15.000
33.00 33.000
35.50 35.500
40.00 40.000
45.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
50.00 80.000
30.00 40.000
75.00 75.000
50.00 50.000
23.00 23.000
40.00 40.000
45.80 45.800
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
75.70 51.800
49.30 49.300
45.90 45.900
50.00 57.500
35.50 35.500
40.00 40.000
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
40.00 40.000
45.80 45.800
30.00 30.000
20.00 40.000
20.00 40.000
30.00 30.000
51.80 40.000
49.30 49.300
35.50 35.500
33.00 33.000
55.00 55.000
70.00 70.000
90.00 90.000
40.00 40.000
60.00 60.000
35.50 35.500
33.00 33.000
55.00 55.000
70.00 70.000
90.00 90.000
40.00 40.000
75.70 75.700
60.00 60.000
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
52.00 51.800
33.00 33.000
55.00 55.000
70.00 70.000
90.00 90.000
40.00 40.000
60.00 60.000
34.60 34.600
34.60 34.600
35.50 35.500
35.50 35.500
85.00 55.000
15.00 40.000
130.00 
60.00 60.000
35.50 35.500
35.50 35.500
34.60 34.600
34.60 34.600
58.00 58.000
35.50 35.500
26.50 26.500
58.35 58.350
19.00 30.000
55.50 30.000
19.00 30.000
45.00 30.000
42.00 30.000
47.00 67.700
22.00 40.400
42.00 33.000
35.50 35.500
19.00 30.000
45.00 30.000
42.00 30.000
48.00 67.700
40.00 40.400
45.00 33.000
32.00 32.00
35.50 35.500
34.60 34.600
34.60 34.600
35.50 35.500
35.50 35.500
42.00 33.000
22.00 40.400
48.00 67.700
52.00 30.000
19.00 30.000
45.00 30.000
42.00 30.000
48.00 67.700
40.00 40.400
45.00 33.000
30.00 32.00
35.50 35.500
35.50 35.500
42.00 33.000
22.00 40.400
48.00 67.700
52.00 30.000
48.00 67.700
40.00 40.400
45.00 33.000
30.00 32.00
35.50 35.500
35.50 35.500
42.00 33.000
22.00 40.400
