#! FIELDS time d1
 0.000000 0.536674
 1.000000 21.722393
 2.000000 22.689391
 3.000000 18.402114
 4.000000 23.431387
 5.000000 23.133920
 6.000000 19.163760
 7.000000 20.393544
 8.000000 23.665517
 9.000000 22.298349
 10.000000 22.659769
 11.000000 22.667669
 12.000000 22.484084
 13.000000 20.893447
 14.000000 18.791701
 15.000000 21.833056
 16.000000 19.901318
